3,27.1,1
3,25.9,2
4,25.2,3
4,23.8,4
4,21.7,5
4,20.2,6
4,20.1,7
4,19.1,8
4,19.8,9
4,20.1,10
4,21.4,11
4,22.8,12
5,25.1,13
5,26.4,14
5,27.8,15
5,28.5,16
5,28.9,17
5,28.6,18
5,28,19
5,26.9,20
5,26.3,21
5,23.9,22
6,23.5,23
6,22,24
6,20.4,25
6,19.6,26
6,19.1,27
6,19.3,28
6,19.7,29
6,20.4,30
6,22.7,31
6,24.2,32
7,26.1,33
7,27.2,34
7,28,35
7,28.8,36
7,28.7,37
7,28.2,38
7,27.2,39
7,26.3,40
7,24.5,41
7,23.2,42
8,21.5,43
8,20.5,44
8,20,45
8,19.1,46
8,19.6,47
8,20.1,48
8,20.9,49
8,22.5,50
8,23.6,51
8,25.9,52
9,27.7,53
9,27.8,54
9,28.3,55
9,28.5,56
9,27.8,57
9,27.3,58
9,26.3,59
9,24.9,60
9,22.7,61
9,21.9,62
10,20.2,63
10,19.6,64
10,19.6,65
10,18.8,66
10,20.3,67
10,20.1,68
10,22.4,69
10,23.7,70
10,25.4,71
10,27.2,72
11,28.3,73
11,28.8,74
11,28.6,75
11,27.7,76
11,27.7,77
11,26.6,78
11,24.7,79
11,23.5,80
11,22.3,81
11,20.9,82
12,19.8,83
12,19.3,84
12,19.4,85
12,19.9,86
12,20.2,87
12,22.2,88
12,23.2,89
12,25.3,90
12,26.9,91
12,28.3,92
13,29,93
13,28.8,94
13,27.8,95
13,26.8,96
13,26.6,97
13,25,98
13,24.1,99
13,23.9,100
13,21.1,101
13,20,102
14,19.3,103
14,19,104
14,19.6,105
14,20.1,106
14,21.9,107
14,23.6,108
14,25.1,109
14,26.4,110
14,27.9,111
14,28.8,112
15,28.6,113
15,28.6,114
15,27.8,115
15,26.9,116
15,26.1,117
15,23.7,118
15,22.6,119
15,21.6,120
15,19.8,121
15,19.6,122
16,19.2,123
16,19.9,124
16,20.2,125
16,21.2,126
16,22.8,127
16,24,128
16,26.3,129
16,28,130
16,27.2,131
16,28.5,132
17,28.4,133
17,26.7,134
17,27.2,135
17,25.4,136
17,23.7,137
17,23,138
17,21.4,139
17,19.8,140
17,19.6,141
17,19.2,142
18,19.6,143
18,20.2,144
18,20.9,145
18,22.8,146
18,24.6,147
