72,20.3,571
72,22.5,572
72,25.6,573
72,28.8,574
72,28.9,575
72,30.7,576
72,27.7,577
73,29.7,578
73,28.6,579
73,27.2,580
73,26.3,581
73,23,582
73,21.8,583
73,19.6,584
73,17.8,585
73,16.5,586
73,16.1,587
74,16.1,588
74,16.9,589
74,18.6,590
74,20.1,591
74,23.6,592
74,25.8,593
74,28.4,594
74,29.5,595
74,30,596
74,30.3,597
75,29.2,598
75,28.6,599
75,27.7,600
75,25.8,601
75,23.6,602
75,21.8,603
75,19.6,604
75,17.5,605
75,16.5,606
75,15.5,607
76,15.8,608
76,17.8,609
76,18.7,610
76,21,611
76,23,612
76,26.3,613
76,28.4,614
76,29.9,615
76,29.9,616
76,30.4,617
77,29.4,618
77,28.7,619
77,27.7,620
77,25.4,621
77,23.1,622
77,21.4,623
77,19.1,624
77,18,625
77,16.3,626
77,15.6,627
78,16.4,628
78,17.3,629
78,18.4,630
78,20.8,631
78,23.4,632
78,26.1,633
78,28.5,634
78,29.9,635
78,30.5,636
78,30.2,637
79,29.6,638
79,29,639
79,27.2,640
79,25,641
79,23.6,642
79,20.9,643
79,19.7,644
79,16.7,645
79,16,646
79,15.5,647
80,15.4,648
80,16.8,649
80,18.1,650
80,19.7,651
80,20.7,652
80,25.1,653
80,27.9,654
80,29.9,655
80,30.6,656
80,30.4,657
81,29.9,658
81,29,659
81,27.7,660
81,26.3,661
81,24,662
81,22,663
81,19.8,664
81,18.1,665
81,16,666
81,15.5,667
82,15.5,668
82,16.5,669
82,17.2,670
82,18.5,671
82,22,672
82,24.2,673
82,27.2,674
82,29,675
82,30.4,676
82,30.5,677
83,29.9,678
83,29,679
83,28.5,680
83,26.9,681
83,25,682
83,23.1,683
83,20.9,684
83,18.7,685
83,17.1,686
83,16,687
84,15.5,688
84,15.6,689
84,16.7,690
84,17.9,691
84,20.1,692
84,22.4,693
84,25.1,694
84,27.7,695
84,29,696
84,30.3,697
85,30.4,698
85,29.8,699
85,29.4,700
85,28.4,701
85,26.8,702
85,25.2,703
85,22.8,704
85,21,705
85,19.4,706
85,17.3,707
86,16.5,708
86,15.7,709
86,15.8,710
86,17.1,711
86,18.2,712
86,20.3,713
86,23.2,714
86,25,715
86,27,716
86,29,717
87,30.4,718
87,30.4,719
87,30.4,720
87,29.5,721
87,28.8,722
87,27.2,723
87,25.6,724
87,23.6,725
87,21.5,726
87,19.9,727
88,18,728
88,16.8,729
88,16.5,730
88,16.5,731
88,16.5,732
88,18.2,733
88,19.7,734
88,22.2,735
88,25.2,736
88,27.2,737
89,29,738
89,29.6,739
89,30.5,740
89,30.4,741
89,29.6,742
89,29.2,743
89,27.9,744
89,26.3,745
89,25,746
89,22.9,747
90,20.9,748
90,19.5,749
90,18.2,750
90,17.8,751
90,17.1,752
90,17.5,753
90,17.7,754
90,19.5,755
90,20.9,756
90,23.6,757
91,26.3,758
91,28,759
91,29.5,760
91,30.4,761
91,30.3,762
91,30.4,763
91,29,764
91,28.1,765
91,27,766
91,25.1,767
92,22.9,768
92,21.2,769
92,19.6,770
92,18.2,771
92,16.7,772
92,16.9,773
92,16.8,774
92,17.6,775
92,18.8,776
92,20.9,777
93,23.5,778
93,25.8,779
93,28.1,780
93,29.1,781
93,30.4,782
93,30.1,783
93,29.8,784
93,28.8,785
93,29,786
93,27.3,787
94,25.4,788
94,23.6,789
94,20.9,790
94,19.6,791
94,18.2,792
94,17.4,793
94,16.8,794
94,16.9,795
94,17.6,796
94,19.3,797
95,21,798
95,23.4,799
95,25.9,800
95,27.9,801
95,29.6,802
95,29.9,803
95,30.1,804
95,29.9,805
95,29,806
95,27.7,807
96,26.7,808
96,24.8,809
96,22.9,810
96,21.2,811
96,19.2,812
96,17.8,813
96,16.6,814
96,16.7,815
96,16.7,816
96,17.7,817
97,19.2,818
97,20.7,819
97,23.5,820
97,26.2,821
97,27.8,822
97,29.2,823
97,31.5,824
97,30.9,825
97,30,826
97,29,827
98,28.3,828
98,26.7,829
98,24.8,830
98,23.4,831
98,20.8,832
98,19.3,833
98,18,834
98,16.6,835
98,16.8,836
98,17.1,837
99,18.2,838
99,19.3,839
99,21.1,840
99,23.6,841
99,26.1,842
99,28.3,843
99,29.6,844
99,30.1,845
99,30.3,846
99,29.9,847
100,28.5,848
100,28.1,849
100,26.6,850
100,25.1,851
100,23.2,852
100,20.9,853
100,19.2,854
100,18.2,855
100,14.4,856
100,16.3,857
101,17.1,858
101,18.1,859
101,19.4,860
101,21.2,861
101,23.6,862
101,26.1,863
101,28.1,864
101,29.2,865
101,30.4,866
101,30.4,867
102,30.1,868
102,29.2,869
102,28.2,870
102,26.6,871
102,24.6,872
102,23.1,873
102,20.9,874
102,19.4,875
102,18.2,876
102,16.7,877
103,16.7,878
103,17.1,879
103,18.1,880
103,19.2,881
103,21.6,882
103,24.4,883
103,25.9,884
103,27.7,885
103,29.2,886
103,29.9,887
104,27.7,888
104,29.8,889
104,28.8,890
104,27.3,891
104,26.1,892
104,24.6,893
104,23.1,894
104,21.3,895
104,19.6,896
104,18.2,897
105,16.9,898
105,16.8,899
105,16.9,900
105,18.2,901
105,19.4,902
105,21.4,903
105,24,904
105,26.3,905
105,28.7,906
105,29.5,907
106,30.4,908
106,30.1,909
106,29.7,910
106,29,911
106,28.2,912
106,26.3,913
106,25,914
106,22.7,915
106,21.3,916
106,19.4,917
107,19.2,918
107,15.5,919
107,17.4,920
107,18.2,921
107,19.6,922
107,20.3,923
107,20.9,924
107,25.7,925
107,26.1,926
107,28.2,927
108,29.8,928
108,30.4,929
108,30.4,930
108,29.8,931
108,28.8,932
108,28.1,933
108,26.8,934
108,25.2,935
108,23.7,936
108,22,937
109,20.9,938
109,19.8,939
109,18.8,940
109,19.2,941
109,19,942
109,19.2,943
109,19.7,944
109,21.3,945
109,23.6,946
109,25.6,947
110,26.3,948
110,29.3,949
110,29,950
110,30.3,951
110,29.3,952
110,29.2,953
110,27.6,954
110,27.2,955
110,25.1,956
110,24,957
111,22.7,958
111,20.9,959
111,19.5,960
111,18.2,961
111,17.5,962
111,17.2,963
111,17.2,964
111,17.5,965
111,19.6,966
111,21.6,967
112,22.2,968
112,26.1,969
112,28.1,970
112,30.1,971
112,30.3,972
112,30.3,973
112,30.9,974
112,28.9,975
112,22.1,976
112,23.5,977
113,24.7,978
113,14.2,979
113,14.2,980
113,21,981
113,22.6,982
113,14.2,983
113,21,984
113,21.4,985
113,20.9,986
113,23,987
114,23.6,988
114,24.1,989
114,25.1,990
114,25,991
114,25.8,992
114,25,993
114,26.3,994
114,24.9,995
114,25.2,996
114,24,997
115,23.6,998
115,23.6,999
115,21.5,1000
115,20.9,1001
115,21.4,1002
115,21.8,1003
115,20.3,1004
115,20.4,1005
115,22.3,1006
115,21.5,1007
116,24.5,1008
116,22.5,1009
116,23.6,1010
116,24.5,1011
116,25.7,1012
116,28.5,1013
116,25.6,1014
116,23.5,1015
116,25.1,1016
116,25.2,1017
117,25.1,1018
117,26.1,1019
117,24,1020
