4,,1,14.2
4,,2,14.2
4,,3,14.2
4,,4,14.2
5,,5,14.2
5,,6,14.2
5,,7,20.2
5,,8,36.8
5,,9,37.1
5,,10,37.1
5,,11,38.2
5,,12,36.7
5,,13,36.3
5,,14,35.7
6,,15,32.5
6,,16,32.6
6,,17,26.3
6,,18,15.5
6,,19,14.2
6,,20,14.2
6,,21,14.2
6,,22,14.2
6,,23,14.2
6,,24,14.2
7,,25,14.2
7,,26,14.2
7,,27,14.2
7,,28,14.2
7,,29,24.6
7,,30,36.8
7,,31,37.8
7,,32,38
7,,33,37.1
7,,34,35.7
8,,35,36
8,,36,35.9
8,,37,34
8,,38,32.5
8,,39,21.4
8,,40,14.4
8,,41,14.2
8,,42,14.2
8,,43,14.2
8,,44,14.2
9,,45,14.2
9,,46,14.2
9,,47,14.2
9,,48,14.2
9,,49,14.2
9,,50,14.2
9,,51,19.2
9,,52,32.9
9,,53,36.2
9,,54,36.2
10,,55,37.3
10,,56,35.9
10,,57,36
10,,58,34.4
10,,59,34.5
10,,60,31.4
10,,61,25
10,,62,14.2
10,,63,14.2
10,,64,14.2
11,,65,14.2
11,,66,14.2
11,,67,14.2
11,,68,14.2
11,,69,14.2
11,,70,14.2
11,,71,14.2
11,,72,14.2
11,,73,31.8
11,,74,37.1
12,,75,38.4
12,,76,38.7
12,,77,38.4
12,,78,37.8
12,,79,36.9
12,,80,34.6
12,,81,33.1
12,,82,30.4
12,,83,16.3
12,,84,14.2
13,,85,14.2
13,,86,14.2
13,,87,14.2
13,,88,14.2
13,,89,14.2
13,,90,14.2
13,,91,14.2
13,,92,14.2
13,,93,14.2
13,,94,21
14,,95,37
14,,96,37.1
14,,97,38.4
14,,98,37.5
14,,99,37.1
14,,100,36.9
14,,101,35
14,,102,34.4
14,,103,31.1
14,,104,21.9
15,,105,14.2
15,,106,14.2
15,,107,14.2
15,,108,14.2
15,,109,14.2
15,,110,14.2
15,,111,14.2
15,,112,14.2
15,,113,14.2
15,,114,14.2
16,,115,14.2
16,,116,28.3
16,,117,37.1
16,,118,37.7
16,,119,38.4
16,,120,38
16,,121,37.1
16,,122,37.3
16,,123,35.4
16,,124,33.1
17,,125,30.9
17,,126,17.8
17,,127,14.2
17,,128,14.2
17,,129,14.2
17,,130,14.2
17,,131,14.2
17,,132,14.2
17,,133,14.2
17,,134,14.2
18,,135,14.2
18,,136,14.2
18,,137,18.1
18,,138,37.1
18,,139,37.7
18,,140,37.9
18,,141,37.7
18,,142,36.8
18,,143,37.1
18,,144,36.3
19,,145,33.8
19,,146,32.9
19,,147,26.4
19,,148,14.2
19,,149,14.2
19,,150,14.2
19,,151,14.2
19,,152,14.2
19,,153,14.2
19,,154,14.2
